epoch,time,train_loss,train_acc,val_loss,val_acc
1,132.25525569915771,0.42884641418147784,0.7959879375901403,0.3316975962370634,0.8631358154168851
2,130.5712115764618,0.2953285837086175,0.8781958830470696,0.2871725636223952,0.8783429470372313
3,130.46447491645813,0.2334204281691976,0.9045496263275207,0.3989852607250214,0.8453067645516518
4,130.37125992774963,0.17024091177592718,0.9330011800183559,0.31337966478119295,0.8856843209229156
5,130.6263358592987,0.12760374357214657,0.9507014553559722,0.25644143484532833,0.8877818563188253
6,130.5573377609253,0.11631040572223865,0.9569948865871247,0.391588539754351,0.8898793917147352
7,129.36567330360413,0.07221864996768756,0.9750885013766881,0.5587129819827775,0.891976927110645
8,130.19387078285217,0.04940769524369769,0.9830864035662777,0.5566929068571578,0.891976927110645
9,129.36569142341614,0.03572518966280905,0.987675363838993,0.6218848314291487,0.8956476140534871
10,129.5950915813446,0.03251398173286887,0.9887242690441851,0.8433515919993321,0.8862087047718931
